filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000483011.jpg,People on a beach with boats staged in a row near the water.
dataset/SMALL_images/train/COCO_train2014_000000166848.jpg,A woman adding chocolate sprinkles to cupcakes on a yellow plate.
dataset/SMALL_images/train/COCO_train2014_000000427538.jpg,Young woman using video game controller in living area.
dataset/SMALL_images/train/COCO_train2014_000000030239.jpg,a baseball pitcher in mid pitch on the mound
dataset/SMALL_images/train/COCO_train2014_000000075747.jpg,A girl throwing a Frisbee in a school yard.
dataset/SMALL_images/train/COCO_train2014_000000126642.jpg,A large tall building with a clock on the top.
dataset/SMALL_images/train/COCO_train2014_000000116396.jpg,The trains have pulled into the station for boarding.
dataset/SMALL_images/train/COCO_train2014_000000454659.jpg,A large group of people looking at motorcycles in a lot.
dataset/SMALL_images/train/COCO_train2014_000000136672.jpg,Young girl taking bite from slice of pizza.
dataset/SMALL_images/train/COCO_train2014_000000496605.jpg,A man in a leather jacket talking on a cell phone.
dataset/SMALL_images/train/COCO_train2014_000000092694.jpg,two men playing nintendo wii one is sitting on a couch
dataset/SMALL_images/train/COCO_train2014_000000408351.jpg,A red fire hydrant sitting next to a blue pot of plants.
dataset/SMALL_images/train/COCO_train2014_000000026049.jpg,A motorcycle parked on the side of a road next to a sidewalk.
dataset/SMALL_images/train/COCO_train2014_000000240835.jpg,A woman is sitting in front of a neon green wall while talking on her cellphone.
dataset/SMALL_images/train/COCO_train2014_000000455912.jpg,A huge clock tower is seen through the window.
dataset/SMALL_images/train/COCO_train2014_000000409568.jpg,A cat is sitting and watching some TV.
dataset/SMALL_images/train/COCO_train2014_000000489958.jpg,A man holding Wii game controllers in front of a TV.
dataset/SMALL_images/train/COCO_train2014_000000488191.jpg,A very big knife laying on top of a cake.
dataset/SMALL_images/train/COCO_train2014_000000502183.jpg,A dog standing next to a person a scooter.
dataset/SMALL_images/train/COCO_train2014_000000066808.jpg,A man is making an intense face and holding a tennis racket.
dataset/SMALL_images/train/COCO_train2014_000000201530.jpg,A pink flower on a table in a blue vase.
dataset/SMALL_images/train/COCO_train2014_000000363455.jpg,A man riding a bike next to another person on a bike.
dataset/SMALL_images/train/COCO_train2014_000000522146.jpg,An orange and black boat traveling across a lake.
dataset/SMALL_images/train/COCO_train2014_000000574025.jpg,A couple of boxes filled with glazed donuts.
dataset/SMALL_images/train/COCO_train2014_000000509700.jpg,A box that is filled with oranges in the grass.
dataset/SMALL_images/train/COCO_train2014_000000389184.jpg,A big kite that is being flown on the edge of the beach.
dataset/SMALL_images/train/COCO_train2014_000000217108.jpg,A backpack and hiking gear is on the edge of a cliff.
dataset/SMALL_images/train/COCO_train2014_000000209394.jpg,A motor cycle on display at a motorcycle event.
dataset/SMALL_images/train/COCO_train2014_000000380981.jpg,A man is falling onto his hands off of a skateboard.
dataset/SMALL_images/train/COCO_train2014_000000461018.jpg,A wooden computer desk with a keyboard on top of it.
dataset/SMALL_images/train/COCO_train2014_000000033481.jpg,Luggage is on a shelf above passengers on a train.
dataset/SMALL_images/train/COCO_train2014_000000096294.jpg,A kitchen filled with cooks standing next to each other.
dataset/SMALL_images/train/COCO_train2014_000000038904.jpg,A man with a cowboy hat on riding a horse.
dataset/SMALL_images/train/COCO_train2014_000000400822.jpg,a man riding a skateboard in front of a chuch
dataset/SMALL_images/train/COCO_train2014_000000364027.jpg,One adult and two baby sheep standing in front of a stick.
dataset/SMALL_images/train/COCO_train2014_000000039669.jpg,Dog resting on couch in living area of residence.
dataset/SMALL_images/train/COCO_train2014_000000333415.jpg,An elephant eating plants surrounded by trees.
dataset/SMALL_images/train/COCO_train2014_000000287249.jpg,A group of people playing the Nintendo Wii.
dataset/SMALL_images/train/COCO_train2014_000000270659.jpg,A man in black jacket skiing down a hill with a kite.
dataset/SMALL_images/train/COCO_train2014_000000407091.jpg,A clock is on a post next to a brick building.
dataset/SMALL_images/train/COCO_train2014_000000469743.jpg,A yellow and green fire hydrant on the side of a street with peeling paint.
dataset/SMALL_images/train/COCO_train2014_000000093836.jpg,A bear rubbing it's ear on the rough ground with trees and shrubs behind it.
dataset/SMALL_images/train/COCO_train2014_000000468318.jpg,a few cars waiting at a traffic light
dataset/SMALL_images/train/COCO_train2014_000000286149.jpg,"A little girl playing in the yard, holding a teddy bear."
dataset/SMALL_images/train/COCO_train2014_000000205981.jpg,Snowboarder in the middle of falling off a jump obstacle.
dataset/SMALL_images/train/COCO_train2014_000000047101.jpg,A woman flying a kite over a field.
dataset/SMALL_images/train/COCO_train2014_000000242979.jpg,a couple of diesel trucks are parked next to each other
dataset/SMALL_images/train/COCO_train2014_000000194210.jpg,A man with a surfboard looks at the ocean.
dataset/SMALL_images/train/COCO_train2014_000000451121.jpg,A woman that is holding a doughnut to his mouth.
dataset/SMALL_images/train/COCO_train2014_000000278078.jpg,A large teddy bear sculpture shows little teddy bears working on a big one.
dataset/SMALL_images/train/COCO_train2014_000000340208.jpg,"A bunch of bananas sitting on a tree, in the jungle."
dataset/SMALL_images/train/COCO_train2014_000000312652.jpg,A smiling man that is holding a sandwich.
dataset/SMALL_images/train/COCO_train2014_000000507122.jpg,A herd of zebra standing on top of a dirt road.
dataset/SMALL_images/train/COCO_train2014_000000040338.jpg,Woman showing the fruit that's in a refrigerator.
dataset/SMALL_images/train/COCO_train2014_000000072256.jpg,A man in black wetsuit riding a wave with sun in background.
dataset/SMALL_images/train/COCO_train2014_000000508923.jpg,A train is stopped at an outdoor terminal.
dataset/SMALL_images/train/COCO_train2014_000000471863.jpg,The two men stand next to each other looking out on the beach.
dataset/SMALL_images/train/COCO_train2014_000000251183.jpg,A red stop sign sitting on the side of a road.
dataset/SMALL_images/train/COCO_train2014_000000031497.jpg,A large white and green airplane on a air strip.
dataset/SMALL_images/train/COCO_train2014_000000064738.jpg,A truck driver on a road near other trucks and cars
dataset/SMALL_images/train/COCO_train2014_000000021204.jpg,"A little league baseball game showing a batter, catcher and umpire."
dataset/SMALL_images/train/COCO_train2014_000000073790.jpg,A street sign with stickers on the back of it.
dataset/SMALL_images/train/COCO_train2014_000000172226.jpg,a bunch of flowers in a red vase
dataset/SMALL_images/train/COCO_train2014_000000289154.jpg,A skateboarder demonstrated a trick while skating at the park.
dataset/SMALL_images/train/COCO_train2014_000000110780.jpg,A man riding a surfboard along a wave.
dataset/SMALL_images/train/COCO_train2014_000000193403.jpg,A cake frosted with cream and decorated with strawberries
dataset/SMALL_images/train/COCO_train2014_000000382447.jpg,a wood table on an outside patio area
dataset/SMALL_images/train/COCO_train2014_000000137734.jpg,A zebra standing on display in the sun.
dataset/SMALL_images/train/COCO_train2014_000000473917.jpg,A girl is sitting in the middle of the street.
dataset/SMALL_images/train/COCO_train2014_000000014385.jpg,A white bathroom with a black and white tiled floor and shower.
dataset/SMALL_images/train/COCO_train2014_000000558006.jpg,A boy doing a trick on a skateboard at night in a park.
dataset/SMALL_images/train/COCO_train2014_000000578375.jpg,A few people are awaiting their means of travel
dataset/SMALL_images/train/COCO_train2014_000000413277.jpg,A man who is using a wrench on a fire hydrant.
dataset/SMALL_images/train/COCO_train2014_000000026367.jpg,Several boys performing skateboard tricks in a mall
dataset/SMALL_images/train/COCO_train2014_000000287774.jpg,A couple of men riding on the back of an elephant.
dataset/SMALL_images/train/COCO_train2014_000000508065.jpg,A small boat in the open blue water.
dataset/SMALL_images/train/COCO_train2014_000000361339.jpg,A kitten playing with a natural bracelet on the carpet
dataset/SMALL_images/train/COCO_train2014_000000457434.jpg,An elephant is on green grass by the water.
dataset/SMALL_images/train/COCO_train2014_000000551418.jpg,A group of chaffers holding signs behind a fence.
dataset/SMALL_images/train/COCO_train2014_000000563334.jpg,a hotel room with a large bed and closet
dataset/SMALL_images/train/COCO_train2014_000000023676.jpg,A black and white photo of a batter swing the bat
dataset/SMALL_images/train/COCO_train2014_000000561724.jpg,A woman walks in her village near a hut and some cows.
dataset/SMALL_images/train/COCO_train2014_000000101766.jpg,A personal size pizza with lots of toppings.
dataset/SMALL_images/train/COCO_train2014_000000135438.jpg,On the kitchen counter a variety of utensils are held in ceramic ware.
dataset/SMALL_images/train/COCO_train2014_000000456372.jpg,"Roasted Carrots, potatoes, and garlic sit atop a plate."
dataset/SMALL_images/train/COCO_train2014_000000225071.jpg,Some black birds landing in the water while it's raining
dataset/SMALL_images/train/COCO_train2014_000000113455.jpg,A motorcycle that has been parked on some leaves.
dataset/SMALL_images/train/COCO_train2014_000000106952.jpg,LOOKS LIKE A VERY LONG BRIDGE GOING OVER A BIG BODY OF WATER
dataset/SMALL_images/train/COCO_train2014_000000074080.jpg,The people are in the board room in the office on their laptops.
dataset/SMALL_images/train/COCO_train2014_000000446764.jpg,a white polar bear some black rocks and trees
dataset/SMALL_images/train/COCO_train2014_000000057256.jpg,A young man with a skate board standing in a graffiti covered area.
dataset/SMALL_images/train/COCO_train2014_000000148129.jpg,"A machine making donuts, depositing them into a pan."
dataset/SMALL_images/train/COCO_train2014_000000045854.jpg,Two beautiful blondes sitting next to each other at a table.
dataset/SMALL_images/train/COCO_train2014_000000134605.jpg,A small bird is sitting on a bare branch.
dataset/SMALL_images/train/COCO_train2014_000000528938.jpg,A woman standing next to a counter with her hand on a blender.
dataset/SMALL_images/train/COCO_train2014_000000519774.jpg,A man holds up a small banana in his hand.
dataset/SMALL_images/train/COCO_train2014_000000236386.jpg,A counter topped with persona items and electronics.
dataset/SMALL_images/train/COCO_train2014_000000250955.jpg,"This meal has toast, meat, cream, butter, juice, and water."
dataset/SMALL_images/train/COCO_train2014_000000579127.jpg,A man skate boarding on a ramp with a building in the background.
dataset/SMALL_images/train/COCO_train2014_000000012357.jpg,A banana tree with a full bushel in the sunlight.
dataset/SMALL_images/train/COCO_train2014_000000372498.jpg,A man scooping food from a pan near a cluttered  wooden table.
dataset/SMALL_images/train/COCO_train2014_000000203798.jpg,Two police men are on motorcycles with some American flags.
dataset/SMALL_images/train/COCO_train2014_000000476481.jpg,Fluffy grey cat sitting on a window ledge looking outside.
dataset/SMALL_images/train/COCO_train2014_000000414592.jpg,A sign for a fast food place on the side of the street.
dataset/SMALL_images/train/COCO_train2014_000000241347.jpg,A zebra standing in a lush green field next to oxen.
dataset/SMALL_images/train/COCO_train2014_000000088388.jpg,a person swinging a baseball bat on a field
dataset/SMALL_images/train/COCO_train2014_000000484715.jpg,A red and white train traveling through a rural countryside.
dataset/SMALL_images/train/COCO_train2014_000000118780.jpg,A silly cow licking the camera through a fence.
dataset/SMALL_images/train/COCO_train2014_000000462791.jpg,The view into a living area with couches and a large television.
dataset/SMALL_images/train/COCO_train2014_000000178524.jpg,A close up of a breaded food with vegetables and cheese.
